agency_cd,site_no,Date,Stream_Stage_(feet),23906_00065_00003_cd,Discharge_CFS,23907_00060_00003_cd
USGS,2290768,2013-07-01,5.66,A,497,A
USGS,2290768,2013-07-02,5.74,A,679,A
USGS,2290768,2013-07-03,5.71,A,691,A
USGS,2290768,2013-07-04,5.71,A,687,A
USGS,2290768,2013-07-05,5.69,A,674,A
USGS,2290768,2013-07-06,5.59,A,712,A
USGS,2290768,2013-07-07,5.68,A,578,A
USGS,2290768,2013-07-08,5.74,A,532,A
USGS,2290768,2013-07-09,5.77,A,506,A
USGS,2290768,2013-07-10,5.75,A,485,A
USGS,2290768,2013-07-11,5.65,A,463,A
USGS,2290768,2013-07-12,5.68,A,549,A
USGS,2290768,2013-07-13,5.69,A,495,A
USGS,2290768,2013-07-14,5.62,A,487,A
USGS,2290768,2013-07-15,5.53,A,484,A
USGS,2290768,2013-07-16,5.66,A,709,A
USGS,2290768,2013-07-17,5.66,A,673,A
USGS,2290768,2013-07-18,5.66,A,594,A
USGS,2290768,2013-07-19,5.59,A,687,A
USGS,2290768,2013-07-20,5.57,A,667,A
USGS,2290768,2013-07-21,5.63,A,670,A
USGS,2290768,2013-07-22,5.53,A,774,A
USGS,2290768,2013-07-23,5.54,A,791,A
USGS,2290768,2013-07-24,5.49,A,867,A
USGS,2290768,2013-07-25,5.52,A,892,A
USGS,2290768,2013-07-26,5.49,A,883,A
USGS,2290768,2013-07-27,5.54,A,896,A
USGS,2290768,2013-07-28,5.67,A,899,A
USGS,2290768,2013-07-29,5.68,A,949,A
USGS,2290768,2013-07-30,5.61,A,954,A
USGS,2290768,2013-07-31,5.56,A,982,A
USGS,2290768,2013-08-01,5.54,A,1000,A
USGS,2290768,2013-08-02,5.56,A,1030,A
USGS,2290768,2013-08-03,5.6,A,1040,A
USGS,2290768,2013-08-04,5.61,A,1040,A
USGS,2290768,2013-08-05,5.62,A,987,A
USGS,2290768,2013-08-06,5.61,A,1100,A
USGS,2290768,2013-08-07,5.58,A,1260,A
USGS,2290768,2013-08-08,5.46,A,1360,A
USGS,2290768,2013-08-09,5.44,A,1370,A
USGS,2290768,2013-08-10,5.48,A,1400,A
USGS,2290768,2013-08-11,5.51,A,1430,A
USGS,2290768,2013-08-12,5.63,A,1330,A
USGS,2290768,2013-08-13,5.55,A,1430,A
USGS,2290768,2013-08-14,5.51,A,1470,A
USGS,2290768,2013-08-15,5.58,A,1420,A
USGS,2290768,2013-08-16,5.6,A,1460,A
USGS,2290768,2013-08-17,5.54,A,1460,A
USGS,2290768,2013-08-18,5.52,A,1460,A
USGS,2290768,2013-08-19,5.52,A,1410,A
USGS,2290768,2013-08-20,5.53,A,1430,A
USGS,2290768,2013-08-21,5.51,A,1440,A
USGS,2290768,2013-08-22,5.57,A,1410,A
USGS,2290768,2013-08-23,5.51,A,1460,A
USGS,2290768,2013-08-24,5.53,A,1460,A
USGS,2290768,2013-08-25,5.53,A,1430,A
USGS,2290768,2013-08-26,5.55,A,1420,A
USGS,2290768,2013-08-27,5.58,A,1410,A
USGS,2290768,2013-08-28,5.59,A,1440,A
USGS,2290768,2013-08-29,5.62,A,1350,A
USGS,2290768,2013-08-30,5.53,A,1390,A
USGS,2290768,2013-08-31,5.52,A,1360,A
USGS,2290768,2013-09-01,5.56,A,1180,A
USGS,2290768,2013-09-02,5.72,A,852,A
USGS,2290768,2013-09-03,5.71,A,823,A
USGS,2290768,2013-09-04,5.83,A,554,A
USGS,2290768,2013-09-05,5.67,A,661,A
USGS,2290768,2013-09-06,5.59,A,741,A
USGS,2290768,2013-09-07,5.59,A,751,A
USGS,2290768,2013-09-08,5.68,A,803,A
USGS,2290768,2013-09-09,5.8,A,852,A
USGS,2290768,2013-09-10,5.77,A,876,A
USGS,2290768,2013-09-11,5.73,A,916,A
USGS,2290768,2013-09-12,5.65,A,949,A
USGS,2290768,2013-09-13,5.68,A,1020,A
USGS,2290768,2013-09-14,5.6,A,1130,A
USGS,2290768,2013-09-15,5.6,A,1100,A
USGS,2290768,2013-09-16,5.79,A,733,A
USGS,2290768,2013-09-17,5.84,A,522,A
USGS,2290768,2013-09-18,5.82,A,553,A
USGS,2290768,2013-09-19,5.82,A,552,A
USGS,2290768,2013-09-20,5.74,A,660,A
USGS,2290768,2013-09-21,5.7,A,715,A
USGS,2290768,2013-09-22,5.68,A,749,A
USGS,2290768,2013-09-23,5.69,A,822,A
USGS,2290768,2013-09-24,5.74,A,860,A
USGS,2290768,2013-09-25,5.73,A,869,A
USGS,2290768,2013-09-26,5.65,A,965,A
USGS,2290768,2013-09-27,5.56,A,1020,A
USGS,2290768,2013-09-28,5.52,A,1010,A
USGS,2290768,2013-09-29,5.54,A,1040,A
USGS,2290768,2013-09-30,5.6,A,1100,A
USGS,2290768,2013-10-01,5.59,A,1100,A
USGS,2290768,2013-10-02,5.61,A,1060,A
USGS,2290768,2013-10-03,5.65,A,986,A
USGS,2290768,2013-10-04,5.59,A,1010,A
USGS,2290768,2013-10-05,5.59,A,1140,A
USGS,2290768,2013-10-06,5.56,A,1180,A
USGS,2290768,2013-10-07,5.59,A,1180,A
USGS,2290768,2013-10-08,5.7,A,1120,A
USGS,2290768,2013-10-09,5.73,A,1070,A
USGS,2290768,2013-10-10,5.74,A,1050,A
USGS,2290768,2013-10-11,5.72,A,1050,A
USGS,2290768,2013-10-12,5.66,A,1120,A
USGS,2290768,2013-10-13,5.67,A,1170,A
USGS,2290768,2013-10-14,5.63,A,1160,A
USGS,2290768,2013-10-15,5.58,A,1190,A
USGS,2290768,2013-10-16,5.67,A,1140,A
USGS,2290768,2013-10-17,5.7,A,977,A
USGS,2290768,2013-10-18,5.81,A,316,A
USGS,2290768,2013-10-19,5.82,A,288,A
USGS,2290768,2013-10-20,5.81,A,312,A
USGS,2290768,2013-10-21,5.81,A,304,A
USGS,2290768,2013-10-22,5.82,A,301,A
USGS,2290768,2013-10-23,5.84,A,286,A
USGS,2290768,2013-10-24,5.89,A,294,A
USGS,2290768,2013-10-25,5.88,A,274,A
USGS,2290768,2013-10-26,5.87,A,266,A
USGS,2290768,2013-10-27,5.84,A,259,A
USGS,2290768,2013-10-28,5.86,A,254,A
USGS,2290768,2013-10-29,5.85,A,260,A
USGS,2290768,2013-10-30,5.78,A,285,A
USGS,2290768,2013-10-31,5.72,A,289,A
USGS,2290768,2013-11-01,5.78,A,265,A
USGS,2290768,2013-11-02,5.78,A,271,A
USGS,2290768,2013-11-03,5.78,A,249,A
USGS,2290768,2013-11-04,5.75,A,229,A
USGS,2290768,2013-11-05,5.71,A,225,A
USGS,2290768,2013-11-06,5.71,A,239,A
USGS,2290768,2013-11-07,5.71,A,253,A
USGS,2290768,2013-11-08,5.69,A,249,A
USGS,2290768,2013-11-09,5.69,A,226,A
USGS,2290768,2013-11-10,5.7,A,230,A
USGS,2290768,2013-11-11,5.7,A,239,A
USGS,2290768,2013-11-12,5.69,A,235,A
USGS,2290768,2013-11-13,5.69,A,239,A:e
USGS,2290768,2013-11-14,5.67,A,199,A
USGS,2290768,2013-11-15,5.69,A,221,A
USGS,2290768,2013-11-16,5.75,A,242,A
USGS,2290768,2013-11-17,5.71,A,234,A
USGS,2290768,2013-11-18,5.71,A,246,A
USGS,2290768,2013-11-19,5.73,A,227,A
USGS,2290768,2013-11-20,5.65,A,274,A
USGS,2290768,2013-11-21,5.6,A,272,A
USGS,2290768,2013-11-22,5.78,A,264,A
USGS,2290768,2013-11-23,5.85,A,297,A
USGS,2290768,2013-11-24,5.79,A,340,A
USGS,2290768,2013-11-25,5.73,A,296,A
USGS,2290768,2013-11-26,5.79,A,277,A
USGS,2290768,2013-11-27,5.96,A,299,A
USGS,2290768,2013-11-28,5.81,A,328,A
USGS,2290768,2013-11-29,5.79,A,309,A
USGS,2290768,2013-11-30,5.82,A,308,A
USGS,2290768,2013-12-01,5.82,A,310,A
USGS,2290768,2013-12-02,5.81,A,284,A
